id,name,date,count,totalCount,onboardedCount,startingDate
3,Comuni,2023-07-15T07:46:17.345Z,313,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-07-20T07:46:17.345Z,404,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-07-25T07:46:17.345Z,497,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-07-30T07:46:17.345Z,615,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-08-04T07:46:17.345Z,681,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-08-09T07:46:17.345Z,728,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-08-14T07:46:17.345Z,771,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-08-19T07:46:17.345Z,854,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-08-24T07:46:17.345Z,920,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-08-29T07:46:17.345Z,1005,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-09-03T07:46:17.345Z,1142,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-09-08T07:46:17.345Z,1266,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-09-13T07:46:17.345Z,1383,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-09-18T07:46:17.345Z,1630,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-09-23T07:46:17.345Z,1824,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-09-28T07:46:17.345Z,1999,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-10-03T07:46:17.345Z,2131,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-10-08T07:46:17.345Z,2291,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-10-13T07:46:17.345Z,2384,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-10-18T07:46:17.345Z,2484,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-10-23T07:46:17.345Z,2649,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-10-28T07:46:17.345Z,2683,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-11-02T07:46:17.345Z,2762,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-11-07T07:46:17.345Z,2871,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-11-12T07:46:17.345Z,2980,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-11-17T07:46:17.345Z,3056,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-11-22T07:46:17.345Z,3143,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-11-27T07:46:17.345Z,3321,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-12-02T07:46:17.345Z,3406,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-12-07T07:46:17.345Z,3458,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-12-12T07:46:17.345Z,3535,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-12-17T07:46:17.345Z,3597,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-12-22T07:46:17.345Z,3603,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2023-12-27T07:46:17.345Z,3633,8546,3666,2023-07-05T07:46:17.345Z
3,Comuni,2024-01-01T07:46:17.345Z,3666,8546,3666,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-07-05T07:46:17.345Z,1,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-07-10T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-07-15T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-07-20T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-07-25T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-07-30T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-08-04T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-08-09T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-08-14T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-08-19T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-08-24T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-08-29T07:46:17.345Z,2,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-09-03T07:46:17.345Z,5,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-09-08T07:46:17.345Z,6,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-09-13T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-09-18T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-09-23T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-09-28T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-10-03T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-10-08T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-10-13T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-10-18T07:46:17.345Z,8,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-10-23T07:46:17.345Z,9,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-10-28T07:46:17.345Z,9,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-11-02T07:46:17.345Z,10,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-11-07T07:46:17.345Z,10,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-11-12T07:46:17.345Z,11,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-11-17T07:46:17.345Z,12,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-11-22T07:46:17.345Z,13,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-11-27T07:46:17.345Z,14,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-12-02T07:46:17.345Z,15,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-12-07T07:46:17.345Z,15,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-12-12T07:46:17.345Z,15,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-12-17T07:46:17.345Z,15,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-12-22T07:46:17.345Z,15,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2023-12-27T07:46:17.345Z,17,102,17,2023-07-05T07:46:17.345Z
4,Province e Città Metropolitane,2024-01-01T07:46:17.345Z,17,102,17,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-07-05T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-07-10T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-07-15T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-07-20T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-07-25T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-07-30T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-08-04T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-08-09T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-08-14T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-08-19T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-08-24T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-08-29T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-09-03T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-09-08T07:46:17.345Z,1,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-09-13T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-09-18T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-09-23T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-09-28T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-10-03T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-10-08T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-10-13T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-10-18T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-10-23T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-10-28T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-11-02T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-11-07T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-11-12T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-11-17T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-11-22T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-11-27T07:46:17.345Z,2,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-12-02T07:46:17.345Z,3,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-12-07T07:46:17.345Z,3,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-12-12T07:46:17.345Z,4,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-12-17T07:46:17.345Z,4,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-12-22T07:46:17.345Z,4,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2023-12-27T07:46:17.345Z,5,47,5,2023-07-05T07:46:17.345Z
5,Pubbliche Amministrazioni Centrali,2024-01-01T07:46:17.345Z,5,47,5,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-05T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-10T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-15T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-20T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-25T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-30T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-04T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-09T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-14T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-19T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-24T07:46:17.345Z,0,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-29T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-03T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-08T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-13T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-18T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-23T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-28T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-03T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-08T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-13T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-18T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-23T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-28T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-02T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-07T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-12T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-17T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-22T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-27T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-02T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-07T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-12T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-17T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-22T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-27T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-01T07:46:17.345Z,1,22,1,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-07-05T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-07-10T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-07-15T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-07-20T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-07-25T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-07-30T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-08-04T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-08-09T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-08-14T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-08-19T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-08-24T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-08-29T07:46:17.345Z,0,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-09-03T07:46:17.345Z,1,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-09-08T07:46:17.345Z,1,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-09-13T07:46:17.345Z,1,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-09-18T07:46:17.345Z,1,21,2,2023-07-05T07:46:17.345Z
7,Regioni e Province Autonome,2023-09-23T07:46:17.345Z,1,21,2,2023-07-05T07:46:17.345Z
